Instrument Name,DustTrak DRX
Model Number,8534
Serial Number,8534203806
Firmware Version,3.7
Calibration Date,22/02/2024
Test Name,ESJB_dt02_001
Test Start Time,05:04:05 PM
Test Start Date,28/10/2024
Test Length [D:H:M],2:23:57
Test Interval [M:S],1:0
PM1 Average [mg/m3],0.022
PM1 Minimum [mg/m3],0.010
PM1 Maximum [mg/m3],0.073
PM1 TWA [mg/m3],0.017
PM2.5 Average [mg/m3],0.022
PM2.5 Minimum [mg/m3],0.010
PM2.5 Maximum [mg/m3],0.073
PM2.5 TWA [mg/m3],0.017
PM4 Average [mg/m3],0.023
PM4 Minimum [mg/m3],0.011
PM4 Maximum [mg/m3],0.077
PM4 TWA [mg/m3],0.017
PM10 Average [mg/m3],0.035
PM10 Minimum [mg/m3],0.011
PM10 Maximum [mg/m3],0.152
PM10 TWA [mg/m3],0.022
TOTAL Average [mg/m3],0.047
TOTAL Minimum [mg/m3],0.011
TOTAL Maximum [mg/m3],0.284
TOTAL TWA [mg/m3],0.024
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4317

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
154980,0.058,0.058,0.064,0.110,0.167,,
155040,0.051,0.051,0.058,0.104,0.157,,
155100,0.049,0.049,0.055,0.099,0.158,,
155160,0.048,0.048,0.054,0.098,0.144,,
155220,0.051,0.051,0.057,0.104,0.155,,
155280,0.053,0.053,0.059,0.103,0.154,,
155340,0.045,0.045,0.051,0.093,0.137,,
155400,0.048,0.048,0.055,0.095,0.140,,
155460,0.050,0.050,0.056,0.098,0.151,,
155520,0.048,0.048,0.055,0.091,0.141,,
155580,0.046,0.046,0.053,0.087,0.123,,
155640,0.049,0.049,0.055,0.094,0.139,,
155700,0.048,0.048,0.055,0.100,0.144,,
155760,0.049,0.049,0.054,0.090,0.129,,
155820,0.052,0.052,0.058,0.103,0.159,,
155880,0.054,0.054,0.060,0.106,0.158,,
155940,0.052,0.052,0.058,0.098,0.146,,
156000,0.048,0.048,0.054,0.096,0.139,,
156060,0.053,0.053,0.059,0.103,0.153,,
156120,0.059,0.059,0.065,0.112,0.164,,
156180,0.060,0.060,0.067,0.116,0.179,,
156240,0.057,0.057,0.063,0.115,0.176,,
156300,0.058,0.058,0.064,0.120,0.180,,
156360,0.058,0.058,0.064,0.109,0.164,,
156420,0.058,0.058,0.065,0.115,0.172,,
156480,0.063,0.063,0.070,0.123,0.191,,
156540,0.062,0.062,0.069,0.112,0.174,,
156600,0.062,0.062,0.069,0.114,0.168,,
156660,0.054,0.054,0.061,0.103,0.142,,
156720,0.069,0.069,0.075,0.119,0.163,,
156780,0.055,0.055,0.061,0.099,0.143,,
156840,0.053,0.053,0.059,0.098,0.140,,
156900,0.052,0.052,0.059,0.097,0.138,,
156960,0.052,0.052,0.058,0.095,0.129,,
157020,0.052,0.052,0.058,0.094,0.118,,
157080,0.050,0.050,0.056,0.089,0.112,,
157140,0.053,0.053,0.059,0.097,0.121,,
157200,0.052,0.052,0.058,0.090,0.116,,
157260,0.050,0.050,0.055,0.087,0.109,,
157320,0.052,0.052,0.059,0.093,0.117,,
157380,0.054,0.054,0.061,0.101,0.131,,
157440,0.054,0.054,0.060,0.097,0.124,,
157500,0.053,0.053,0.059,0.091,0.117,,
157560,0.051,0.051,0.058,0.088,0.110,,
157620,0.051,0.051,0.056,0.090,0.110,,
157680,0.050,0.050,0.055,0.086,0.102,,
157740,0.050,0.050,0.056,0.087,0.109,,
157800,0.051,0.051,0.057,0.088,0.104,,
157860,0.050,0.050,0.055,0.082,0.098,,
157920,0.049,0.049,0.055,0.083,0.095,,
157980,0.051,0.051,0.057,0.085,0.099,,
158040,0.047,0.047,0.053,0.077,0.088,,
158100,0.048,0.048,0.054,0.082,0.094,,
158160,0.048,0.048,0.054,0.082,0.093,,
158220,0.047,0.047,0.053,0.078,0.088,,
158280,0.048,0.048,0.054,0.079,0.092,,
158340,0.047,0.047,0.053,0.078,0.088,,
158400,0.047,0.047,0.053,0.080,0.087,,
158460,0.047,0.047,0.053,0.077,0.087,,
158520,0.047,0.047,0.053,0.079,0.089,,
158580,0.047,0.047,0.053,0.080,0.089,,
158640,0.045,0.045,0.051,0.074,0.077,,
158700,0.046,0.046,0.052,0.076,0.085,,
158760,0.045,0.045,0.051,0.073,0.078,,
158820,0.046,0.046,0.052,0.074,0.079,,
158880,0.046,0.046,0.052,0.075,0.081,,
158940,0.044,0.044,0.049,0.073,0.076,,
159000,0.044,0.044,0.049,0.070,0.074,,
159060,0.044,0.044,0.050,0.071,0.079,,
159120,0.044,0.044,0.050,0.071,0.078,,
159180,0.044,0.044,0.049,0.072,0.081,,
159240,0.043,0.043,0.048,0.071,0.077,,
159300,0.043,0.043,0.048,0.071,0.077,,
159360,0.044,0.044,0.050,0.074,0.081,,
159420,0.042,0.042,0.047,0.066,0.070,,
159480,0.041,0.041,0.047,0.067,0.071,,
159540,0.042,0.042,0.047,0.065,0.071,,
159600,0.041,0.041,0.047,0.067,0.070,,
159660,0.042,0.042,0.046,0.066,0.070,,
159720,0.042,0.042,0.048,0.067,0.072,,
159780,0.041,0.041,0.046,0.065,0.069,,
159840,0.041,0.041,0.046,0.063,0.066,,
159900,0.041,0.041,0.046,0.065,0.067,,
159960,0.042,0.042,0.046,0.066,0.069,,
160020,0.041,0.041,0.046,0.063,0.066,,
160080,0.041,0.041,0.046,0.063,0.066,,
160140,0.041,0.041,0.046,0.063,0.067,,
160200,0.040,0.040,0.046,0.064,0.068,,
160260,0.040,0.040,0.045,0.062,0.065,,
160320,0.041,0.041,0.046,0.064,0.067,,
160380,0.040,0.040,0.045,0.060,0.064,,
160440,0.041,0.041,0.045,0.063,0.065,,
160500,0.041,0.041,0.046,0.063,0.066,,
160560,0.040,0.040,0.045,0.063,0.065,,
160620,0.040,0.040,0.045,0.062,0.064,,
160680,0.040,0.040,0.044,0.060,0.062,,
160740,0.040,0.040,0.044,0.059,0.061,,
160800,0.040,0.040,0.045,0.059,0.061,,
160860,0.040,0.040,0.045,0.060,0.062,,
160920,0.041,0.041,0.045,0.065,0.066,,
160980,0.041,0.041,0.046,0.065,0.068,,
161040,0.039,0.039,0.044,0.058,0.060,,
161100,0.039,0.039,0.045,0.067,0.069,,
161160,0.039,0.039,0.044,0.059,0.061,,
161220,0.038,0.038,0.043,0.059,0.062,,
161280,0.039,0.039,0.043,0.059,0.060,,
161340,0.038,0.038,0.043,0.059,0.061,,
161400,0.038,0.038,0.042,0.059,0.060,,
161460,0.037,0.037,0.042,0.057,0.058,,
161520,0.038,0.038,0.042,0.057,0.059,,
161580,0.038,0.038,0.042,0.057,0.059,,
161640,0.039,0.039,0.043,0.059,0.062,,
161700,0.038,0.038,0.042,0.059,0.061,,
161760,0.038,0.038,0.043,0.061,0.063,,
161820,0.038,0.038,0.043,0.059,0.062,,
161880,0.037,0.037,0.041,0.056,0.057,,
161940,0.038,0.038,0.043,0.064,0.067,,
162000,0.037,0.037,0.041,0.062,0.063,,
162060,0.037,0.037,0.041,0.056,0.059,,
162120,0.036,0.036,0.040,0.058,0.060,,
162180,0.037,0.037,0.041,0.056,0.058,,
162240,0.036,0.036,0.040,0.060,0.062,,
162300,0.036,0.036,0.040,0.055,0.058,,
162360,0.039,0.039,0.043,0.062,0.069,,
162420,0.044,0.044,0.048,0.076,0.104,,
162480,0.044,0.044,0.049,0.082,0.111,,
162540,0.047,0.047,0.052,0.084,0.118,,
162600,0.045,0.045,0.050,0.085,0.121,,
162660,0.044,0.044,0.049,0.082,0.117,,
162720,0.043,0.043,0.047,0.078,0.104,,
162780,0.042,0.042,0.046,0.077,0.104,,
162840,0.044,0.044,0.049,0.078,0.112,,
162900,0.042,0.042,0.046,0.077,0.105,,
162960,0.041,0.041,0.045,0.074,0.105,,
163020,0.041,0.041,0.045,0.076,0.104,,
163080,0.038,0.038,0.042,0.068,0.093,,
163140,0.039,0.039,0.044,0.072,0.099,,
163200,0.040,0.040,0.045,0.077,0.102,,
163260,0.039,0.039,0.044,0.076,0.104,,
163320,0.039,0.039,0.044,0.073,0.102,,
163380,0.038,0.038,0.042,0.074,0.101,,
163440,0.038,0.038,0.042,0.072,0.099,,
163500,0.041,0.041,0.045,0.076,0.107,,
163560,0.038,0.038,0.042,0.073,0.103,,
163620,0.038,0.038,0.042,0.072,0.109,,
163680,0.040,0.040,0.044,0.074,0.114,,
163740,0.039,0.039,0.042,0.074,0.106,,
163800,0.041,0.041,0.045,0.079,0.114,,
163860,0.037,0.037,0.041,0.071,0.103,,
163920,0.040,0.040,0.044,0.076,0.109,,
163980,0.037,0.037,0.041,0.070,0.098,,
164040,0.040,0.040,0.044,0.077,0.111,,
164100,0.039,0.039,0.043,0.075,0.109,,
164160,0.039,0.039,0.043,0.077,0.116,,
164220,0.042,0.042,0.046,0.082,0.128,,
164280,0.040,0.040,0.045,0.084,0.129,,
164340,0.047,0.047,0.052,0.096,0.157,,
164400,0.045,0.045,0.049,0.091,0.148,,
164460,0.041,0.041,0.045,0.081,0.127,,
164520,0.043,0.043,0.047,0.089,0.142,,
164580,0.043,0.043,0.048,0.089,0.138,,
164640,0.046,0.046,0.051,0.092,0.155,,
164700,0.043,0.043,0.048,0.086,0.136,,
164760,0.046,0.046,0.051,0.092,0.152,,
164820,0.043,0.043,0.048,0.086,0.143,,
164880,0.047,0.047,0.052,0.093,0.153,,
164940,0.046,0.046,0.050,0.092,0.146,,
165000,0.046,0.046,0.050,0.092,0.156,,
165060,0.047,0.047,0.051,0.096,0.168,,
165120,0.045,0.045,0.050,0.096,0.159,,
165180,0.052,0.052,0.058,0.107,0.182,,
165240,0.051,0.051,0.056,0.107,0.186,,
165300,0.051,0.051,0.057,0.110,0.180,,
165360,0.047,0.047,0.052,0.102,0.159,,
165420,0.046,0.046,0.051,0.098,0.155,,
165480,0.045,0.045,0.050,0.097,0.154,,
165540,0.045,0.045,0.050,0.098,0.158,,
165600,0.047,0.047,0.052,0.100,0.159,,
165660,0.044,0.044,0.049,0.098,0.160,,
165720,0.045,0.045,0.050,0.096,0.163,,
165780,0.044,0.044,0.048,0.094,0.150,,
165840,0.047,0.047,0.052,0.097,0.158,,
165900,0.045,0.045,0.051,0.098,0.157,,
165960,0.042,0.042,0.047,0.091,0.142,,
166020,0.044,0.044,0.049,0.096,0.152,,
166080,0.043,0.043,0.048,0.095,0.155,,
166140,0.045,0.045,0.051,0.101,0.151,,
166200,0.042,0.042,0.047,0.090,0.139,,
166260,0.043,0.043,0.048,0.096,0.151,,
166320,0.043,0.043,0.047,0.090,0.140,,
166380,0.040,0.040,0.045,0.086,0.134,,
166440,0.043,0.043,0.048,0.090,0.133,,
166500,0.048,0.048,0.053,0.098,0.146,,
166560,0.043,0.043,0.049,0.093,0.146,,
166620,0.042,0.042,0.047,0.092,0.145,,
166680,0.043,0.043,0.049,0.099,0.154,,
166740,0.049,0.049,0.054,0.100,0.179,,
166800,0.045,0.045,0.050,0.098,0.162,,
166860,0.044,0.044,0.050,0.101,0.164,,
166920,0.049,0.049,0.054,0.103,0.176,,
166980,0.049,0.049,0.054,0.107,0.176,,
167040,0.046,0.046,0.052,0.106,0.168,,
167100,0.048,0.048,0.053,0.103,0.172,,
167160,0.047,0.047,0.053,0.100,0.167,,
167220,0.048,0.048,0.054,0.107,0.180,,
167280,0.048,0.048,0.054,0.104,0.182,,
167340,0.049,0.049,0.054,0.104,0.178,,
167400,0.050,0.050,0.056,0.107,0.191,,
167460,0.051,0.051,0.056,0.113,0.200,,
167520,0.053,0.053,0.059,0.116,0.206,,
167580,0.053,0.053,0.058,0.115,0.208,,
167640,0.053,0.053,0.058,0.117,0.203,,
167700,0.050,0.050,0.056,0.108,0.183,,
167760,0.049,0.049,0.055,0.109,0.179,,
167820,0.049,0.049,0.054,0.104,0.175,,
167880,0.049,0.049,0.054,0.108,0.165,,
167940,0.046,0.046,0.051,0.104,0.165,,
168000,0.044,0.044,0.050,0.098,0.156,,
168060,0.041,0.041,0.046,0.093,0.145,,
168120,0.045,0.045,0.050,0.101,0.152,,
168180,0.048,0.048,0.053,0.115,0.175,,
168240,0.041,0.041,0.047,0.098,0.147,,
168300,0.038,0.038,0.042,0.086,0.126,,
168360,0.037,0.037,0.041,0.086,0.118,,
168420,0.033,0.033,0.038,0.072,0.106,,
168480,0.035,0.035,0.040,0.080,0.110,,
168540,0.032,0.032,0.036,0.071,0.094,,
168600,0.032,0.032,0.036,0.071,0.094,,
168660,0.034,0.034,0.037,0.074,0.097,,
168720,0.032,0.032,0.036,0.067,0.092,,
168780,0.033,0.033,0.037,0.068,0.089,,
168840,0.064,0.064,0.069,0.141,0.284,,
168900,0.049,0.049,0.053,0.107,0.193,,
168960,0.045,0.045,0.049,0.095,0.161,,
169020,0.055,0.055,0.060,0.105,0.179,,
169080,0.040,0.040,0.044,0.084,0.136,,
169140,0.036,0.036,0.040,0.078,0.123,,
169200,0.038,0.038,0.041,0.082,0.133,,
169260,0.035,0.035,0.039,0.071,0.111,,
169320,0.034,0.034,0.038,0.073,0.106,,
169380,0.035,0.035,0.038,0.074,0.108,,
169440,0.035,0.035,0.039,0.073,0.107,,
169500,0.033,0.033,0.037,0.069,0.096,,
169560,0.031,0.031,0.035,0.065,0.092,,
169620,0.031,0.031,0.034,0.066,0.093,,
169680,0.032,0.032,0.036,0.067,0.093,,
169740,0.029,0.029,0.032,0.059,0.084,,
169800,0.029,0.029,0.033,0.060,0.087,,
169860,0.029,0.029,0.032,0.060,0.082,,
169920,0.029,0.029,0.032,0.054,0.073,,
169980,0.028,0.028,0.032,0.056,0.072,,
170040,0.029,0.029,0.033,0.060,0.078,,
170100,0.028,0.028,0.032,0.057,0.072,,
170160,0.027,0.027,0.030,0.053,0.065,,
170220,0.028,0.028,0.032,0.054,0.067,,
170280,0.026,0.026,0.030,0.050,0.062,,
170340,0.027,0.027,0.031,0.050,0.060,,
170400,0.028,0.028,0.031,0.053,0.068,,
170460,0.026,0.026,0.030,0.050,0.061,,
170520,0.025,0.025,0.029,0.048,0.056,,
170580,0.028,0.028,0.031,0.055,0.068,,
170640,0.025,0.025,0.028,0.047,0.055,,
170700,0.025,0.025,0.028,0.045,0.051,,
170760,0.025,0.025,0.029,0.047,0.056,,
170820,0.026,0.026,0.029,0.050,0.060,,
170880,0.026,0.026,0.030,0.050,0.062,,
170940,0.029,0.029,0.032,0.058,0.079,,
171000,0.028,0.028,0.032,0.058,0.075,,
171060,0.031,0.031,0.034,0.056,0.078,,
171120,0.028,0.028,0.032,0.055,0.073,,
171180,0.028,0.028,0.031,0.053,0.067,,
171240,0.026,0.026,0.030,0.054,0.069,,
171300,0.029,0.029,0.032,0.054,0.076,,
171360,0.029,0.029,0.032,0.054,0.069,,
171420,0.026,0.026,0.029,0.048,0.059,,
171480,0.026,0.026,0.029,0.050,0.065,,
171540,0.026,0.026,0.030,0.052,0.065,,
171600,0.029,0.029,0.032,0.054,0.077,,
171660,0.033,0.033,0.036,0.056,0.076,,
171720,0.027,0.027,0.030,0.051,0.065,,
171780,0.026,0.026,0.030,0.050,0.064,,
171840,0.025,0.025,0.028,0.050,0.060,,
171900,0.026,0.026,0.029,0.049,0.065,,
171960,0.026,0.026,0.029,0.050,0.060,,
172020,0.026,0.026,0.029,0.050,0.062,,
172080,0.025,0.025,0.028,0.046,0.057,,
172140,0.026,0.026,0.029,0.049,0.061,,
172200,0.026,0.026,0.030,0.049,0.060,,
172260,0.026,0.026,0.029,0.047,0.060,,
172320,0.025,0.025,0.028,0.045,0.059,,
172380,0.025,0.025,0.028,0.045,0.055,,
172440,0.025,0.025,0.027,0.046,0.055,,
172500,0.025,0.025,0.028,0.046,0.060,,
172560,0.023,0.023,0.026,0.043,0.047,,
172620,0.023,0.023,0.026,0.040,0.047,,
172680,0.024,0.024,0.027,0.043,0.048,,
172740,0.024,0.024,0.027,0.044,0.055,,
172800,0.023,0.023,0.026,0.042,0.048,,
172860,0.024,0.024,0.027,0.043,0.049,,
172920,0.024,0.024,0.027,0.043,0.054,,
172980,0.026,0.026,0.029,0.047,0.055,,
173040,0.026,0.026,0.029,0.046,0.060,,
173100,0.026,0.026,0.029,0.046,0.057,,
173160,0.024,0.024,0.027,0.042,0.049,,
173220,0.025,0.025,0.028,0.043,0.050,,
173280,0.024,0.024,0.027,0.042,0.049,,
173340,0.025,0.025,0.028,0.042,0.051,,
173400,0.024,0.024,0.027,0.042,0.047,,
173460,0.025,0.025,0.028,0.046,0.055,,
173520,0.025,0.025,0.027,0.042,0.054,,
173580,0.024,0.024,0.027,0.041,0.051,,
173640,0.024,0.024,0.026,0.042,0.050,,
173700,0.026,0.026,0.028,0.046,0.058,,
173760,0.024,0.024,0.026,0.042,0.052,,
173820,0.023,0.023,0.025,0.038,0.044,,
173880,0.024,0.024,0.026,0.041,0.049,,
173940,0.023,0.023,0.026,0.039,0.049,,
174000,0.023,0.023,0.025,0.042,0.047,,
174060,0.023,0.023,0.026,0.039,0.044,,
174120,0.024,0.024,0.027,0.042,0.050,,
174180,0.025,0.025,0.027,0.044,0.056,,
174240,0.024,0.024,0.027,0.041,0.047,,
174300,0.023,0.023,0.026,0.042,0.050,,
174360,0.022,0.022,0.025,0.037,0.042,,
174420,0.024,0.024,0.026,0.042,0.049,,
174480,0.024,0.024,0.026,0.041,0.051,,
174540,0.026,0.026,0.029,0.047,0.058,,
174600,0.028,0.028,0.030,0.049,0.067,,
174660,0.025,0.025,0.027,0.045,0.054,,
174720,0.026,0.026,0.029,0.049,0.067,,
174780,0.030,0.030,0.033,0.059,0.081,,
174840,0.030,0.030,0.033,0.059,0.088,,
174900,0.028,0.028,0.031,0.059,0.080,,
174960,0.031,0.031,0.034,0.063,0.086,,
175020,0.026,0.026,0.029,0.053,0.068,,
175080,0.026,0.026,0.028,0.052,0.070,,
175140,0.031,0.031,0.035,0.065,0.087,,
175200,0.034,0.034,0.037,0.074,0.102,,
175260,0.031,0.031,0.035,0.071,0.093,,
175320,0.030,0.030,0.033,0.063,0.090,,
175380,0.031,0.031,0.034,0.068,0.099,,
175440,0.032,0.032,0.035,0.070,0.097,,
175500,0.030,0.030,0.033,0.063,0.085,,
175560,0.030,0.030,0.034,0.068,0.089,,
175620,0.032,0.032,0.035,0.067,0.093,,
175680,0.031,0.031,0.034,0.068,0.086,,
175740,0.032,0.032,0.036,0.070,0.092,,
175800,0.030,0.030,0.034,0.067,0.083,,
175860,0.030,0.030,0.033,0.064,0.081,,
175920,0.031,0.031,0.034,0.065,0.084,,
175980,0.030,0.030,0.034,0.061,0.077,,
176040,0.029,0.029,0.032,0.060,0.077,,
176100,0.027,0.027,0.030,0.054,0.066,,
176160,0.028,0.028,0.031,0.059,0.070,,
176220,0.031,0.031,0.035,0.069,0.084,,
176280,0.029,0.029,0.032,0.060,0.074,,
176340,0.029,0.029,0.033,0.066,0.076,,
176400,0.026,0.026,0.028,0.048,0.060,,
176460,0.029,0.029,0.032,0.055,0.064,,
176520,0.028,0.028,0.031,0.056,0.070,,
176580,0.029,0.029,0.033,0.059,0.071,,
176640,0.030,0.030,0.033,0.064,0.078,,
176700,0.032,0.032,0.035,0.069,0.087,,
176760,0.030,0.030,0.033,0.061,0.075,,
176820,0.028,0.028,0.031,0.057,0.071,,
176880,0.028,0.028,0.032,0.060,0.071,,
176940,0.030,0.030,0.034,0.067,0.082,,
177000,0.030,0.030,0.033,0.063,0.078,,
177060,0.030,0.030,0.033,0.061,0.074,,
177120,0.031,0.031,0.034,0.065,0.080,,
177180,0.029,0.029,0.032,0.059,0.070,,
177240,0.030,0.030,0.033,0.063,0.073,,
177300,0.029,0.029,0.032,0.056,0.070,,
177360,0.028,0.028,0.032,0.056,0.065,,
177420,0.029,0.029,0.032,0.059,0.070,,
177480,0.032,0.032,0.036,0.067,0.080,,
177540,0.030,0.030,0.033,0.062,0.074,,
177600,0.030,0.030,0.033,0.058,0.068,,
177660,0.030,0.030,0.034,0.061,0.077,,
177720,0.030,0.030,0.034,0.059,0.068,,
177780,0.029,0.029,0.032,0.060,0.066,,
177840,0.029,0.029,0.032,0.059,0.068,,
177900,0.030,0.030,0.034,0.060,0.067,,
177960,0.031,0.031,0.034,0.061,0.069,,
178020,0.028,0.028,0.031,0.054,0.064,,
178080,0.029,0.029,0.032,0.055,0.063,,
178140,0.029,0.029,0.031,0.053,0.062,,
178200,0.029,0.029,0.032,0.055,0.062,,
178260,0.028,0.028,0.031,0.053,0.059,,
178320,0.028,0.028,0.031,0.052,0.059,,
178380,0.030,0.030,0.033,0.055,0.064,,
178440,0.027,0.027,0.031,0.050,0.058,,
178500,0.028,0.028,0.030,0.051,0.058,,
178560,0.028,0.028,0.030,0.052,0.059,,
178620,0.028,0.028,0.031,0.051,0.060,,
178680,0.028,0.028,0.031,0.052,0.059,,
178740,0.029,0.029,0.032,0.055,0.062,,
178800,0.027,0.027,0.030,0.050,0.055,,
178860,0.027,0.027,0.030,0.049,0.055,,
178920,0.028,0.028,0.031,0.051,0.058,,
178980,0.026,0.026,0.029,0.044,0.051,,
179040,0.027,0.027,0.030,0.049,0.057,,
179100,0.028,0.028,0.031,0.048,0.056,,
179160,0.027,0.027,0.029,0.046,0.051,,
179220,0.027,0.027,0.029,0.047,0.052,,
179280,0.027,0.027,0.029,0.046,0.051,,
179340,0.028,0.028,0.030,0.047,0.053,,
179400,0.027,0.027,0.029,0.046,0.049,,
179460,0.026,0.026,0.029,0.045,0.049,,
179520,0.026,0.026,0.029,0.044,0.047,,
179580,0.026,0.026,0.028,0.042,0.045,,
179640,0.026,0.026,0.028,0.042,0.044,,
179700,0.026,0.026,0.029,0.042,0.045,,
179760,0.027,0.027,0.030,0.043,0.047,,
179820,0.028,0.028,0.030,0.044,0.049,,
179880,0.027,0.027,0.029,0.043,0.045,,
179940,0.026,0.026,0.028,0.041,0.043,,
180000,0.027,0.027,0.029,0.041,0.044,,
180060,0.027,0.027,0.029,0.045,0.048,,
180120,0.027,0.027,0.029,0.043,0.047,,
180180,0.027,0.027,0.029,0.043,0.046,,
180240,0.026,0.026,0.028,0.039,0.042,,
180300,0.027,0.027,0.028,0.040,0.042,,
180360,0.026,0.026,0.028,0.040,0.041,,
180420,0.027,0.027,0.029,0.039,0.042,,
180480,0.027,0.027,0.029,0.040,0.043,,
180540,0.026,0.026,0.028,0.039,0.041,,
180600,0.027,0.027,0.029,0.040,0.042,,
180660,0.027,0.027,0.029,0.039,0.041,,
180720,0.026,0.026,0.028,0.038,0.040,,
180780,0.026,0.026,0.028,0.038,0.039,,
180840,0.026,0.026,0.028,0.038,0.040,,
180900,0.026,0.026,0.027,0.038,0.039,,
180960,0.025,0.025,0.027,0.037,0.039,,
181020,0.026,0.026,0.028,0.037,0.040,,
181080,0.026,0.026,0.028,0.037,0.040,,
181140,0.026,0.026,0.028,0.038,0.041,,
181200,0.025,0.025,0.027,0.036,0.040,,
181260,0.024,0.024,0.026,0.033,0.037,,
181320,0.025,0.025,0.026,0.036,0.037,,
181380,0.025,0.025,0.026,0.035,0.037,,
181440,0.025,0.025,0.027,0.036,0.037,,
181500,0.025,0.025,0.027,0.035,0.037,,
181560,0.025,0.025,0.027,0.034,0.035,,
181620,0.025,0.025,0.026,0.036,0.036,,
181680,0.025,0.025,0.026,0.035,0.037,,
181740,0.025,0.025,0.026,0.035,0.035,,
181800,0.025,0.025,0.026,0.035,0.037,,
181860,0.025,0.025,0.027,0.035,0.036,,
181920,0.025,0.025,0.026,0.035,0.036,,
181980,0.025,0.025,0.026,0.034,0.036,,
182040,0.025,0.025,0.026,0.034,0.035,,
182100,0.024,0.024,0.026,0.034,0.036,,
182160,0.024,0.024,0.026,0.033,0.034,,
182220,0.023,0.023,0.025,0.032,0.032,,
182280,0.024,0.024,0.025,0.033,0.034,,
182340,0.025,0.025,0.026,0.034,0.035,,
182400,0.024,0.024,0.026,0.032,0.034,,
182460,0.025,0.025,0.026,0.034,0.036,,
182520,0.024,0.024,0.025,0.033,0.035,,
182580,0.024,0.024,0.025,0.032,0.034,,
182640,0.024,0.024,0.026,0.033,0.035,,
182700,0.024,0.024,0.025,0.032,0.032,,
182760,0.024,0.024,0.025,0.032,0.033,,
182820,0.024,0.024,0.026,0.032,0.034,,
182880,0.023,0.023,0.025,0.031,0.032,,
182940,0.023,0.023,0.025,0.033,0.034,,
183000,0.024,0.024,0.026,0.033,0.034,,
183060,0.023,0.023,0.025,0.032,0.032,,
183120,0.023,0.023,0.025,0.031,0.032,,
183180,0.023,0.023,0.024,0.030,0.030,,
183240,0.023,0.023,0.024,0.030,0.032,,
183300,0.023,0.023,0.024,0.029,0.029,,
183360,0.023,0.023,0.025,0.031,0.032,,
183420,0.024,0.024,0.025,0.032,0.033,,
183480,0.024,0.024,0.025,0.031,0.032,,
183540,0.023,0.023,0.025,0.030,0.030,,
183600,0.023,0.023,0.025,0.031,0.032,,
183660,0.023,0.023,0.025,0.030,0.030,,
183720,0.023,0.023,0.024,0.030,0.031,,
183780,0.023,0.023,0.024,0.029,0.030,,
183840,0.023,0.023,0.024,0.030,0.031,,
183900,0.023,0.023,0.024,0.029,0.031,,
183960,0.023,0.023,0.024,0.029,0.030,,
184020,0.023,0.023,0.025,0.030,0.031,,
184080,0.023,0.023,0.024,0.030,0.031,,
184140,0.023,0.023,0.024,0.029,0.029,,
184200,0.023,0.023,0.024,0.029,0.029,,
184260,0.023,0.023,0.024,0.029,0.029,,
184320,0.023,0.023,0.024,0.028,0.028,,
184380,0.023,0.023,0.024,0.028,0.030,,
184440,0.023,0.023,0.024,0.029,0.029,,
184500,0.023,0.023,0.024,0.029,0.030,,
184560,0.023,0.023,0.023,0.028,0.028,,
184620,0.023,0.023,0.024,0.028,0.028,,
184680,0.022,0.022,0.024,0.028,0.028,,
184740,0.022,0.022,0.023,0.027,0.029,,
184800,0.022,0.022,0.023,0.026,0.026,,
184860,0.023,0.023,0.024,0.028,0.030,,
184920,0.023,0.023,0.024,0.029,0.029,,
184980,0.023,0.023,0.024,0.028,0.028,,
185040,0.023,0.023,0.024,0.027,0.027,,
185100,0.022,0.022,0.024,0.027,0.027,,
185160,0.023,0.023,0.024,0.028,0.029,,
185220,0.023,0.023,0.024,0.029,0.029,,
185280,0.023,0.023,0.024,0.028,0.029,,
185340,0.023,0.023,0.024,0.028,0.028,,
185400,0.023,0.023,0.024,0.028,0.029,,
185460,0.023,0.023,0.024,0.028,0.029,,
185520,0.023,0.023,0.024,0.028,0.028,,
185580,0.023,0.023,0.024,0.029,0.030,,
185640,0.022,0.022,0.023,0.027,0.028,,
185700,0.022,0.022,0.023,0.027,0.027,,
185760,0.023,0.023,0.024,0.028,0.029,,
185820,0.023,0.023,0.024,0.028,0.029,,
185880,0.022,0.022,0.023,0.027,0.027,,
185940,0.023,0.023,0.024,0.028,0.028,,
186000,0.022,0.022,0.024,0.027,0.027,,
186060,0.022,0.022,0.023,0.026,0.026,,
186120,0.022,0.022,0.024,0.027,0.027,,
186180,0.022,0.022,0.023,0.027,0.028,,
186240,0.022,0.022,0.023,0.026,0.026,,
186300,0.022,0.022,0.023,0.026,0.027,,
186360,0.022,0.022,0.024,0.027,0.027,,
186420,0.022,0.022,0.023,0.026,0.027,,
186480,0.022,0.022,0.023,0.027,0.027,,
186540,0.022,0.022,0.023,0.027,0.027,,
186600,0.022,0.022,0.023,0.027,0.027,,
186660,0.022,0.022,0.023,0.027,0.027,,
186720,0.022,0.022,0.023,0.026,0.026,,
186780,0.022,0.022,0.023,0.027,0.027,,
186840,0.023,0.023,0.024,0.027,0.027,,
186900,0.022,0.022,0.023,0.026,0.027,,
186960,0.022,0.022,0.023,0.026,0.026,,
